,Elapsed Time,Sample_Cell#,I_ph(suns),V_oc(V),mpp(V),J_sc(mA),R_sh,R_ser,FF,PCE(%)
7,9.62316500345866,fp2L_2R_092120,0.805,1.0233241734391183,0.4750000000000027,14.575656000000023,186.45465316847577,368.79222769981016,0.2771785207182088,4.134289800000024
67,4391.21307425499,fp2L_2R_102255,0.805,0.5439651137611344,0.2750000000000034,2.9040232000000223,202.9199320320933,101.53090558784328,0.2561377921745741,0.404617620000005
