,Elapsed Time,Sample_Cell#,I_ph(suns),V_oc(V),mpp(V),J_sc(mA),R_sh,R_ser,FF,PCE(%)
21,20.443770503997804,enfap3_3R_093209,0.805,1.0155356851338857,0.7500000000000018,20.045320000000004,673.6821065337258,7.20970260714715,0.6498021511601368,13.227852000000032
71,4403.860509037972,enfap3_3R_103534,0.805,0.9959900075061558,0.675000000000002,17.929830000000063,69.60208676419578,14.197170900009937,0.5651347856719735,10.09213830000003
