,Elapsed Time,Sample_Cell#,I_ph(suns),V_oc(V),mpp(V),J_sc(mA),R_sh,R_ser,FF,PCE(%)
19,19.697052013874053,enfap3L_2R_093124,0.805,1.0333141269877424,0.5250000000000026,16.53464800000002,211.2420786165497,49.81809350157462,0.3023159418774506,5.165214600000025
79,4466.403230790297,enfap3L_2R_113807,0.805,1.0327069469260566,0.5250000000000026,17.65036800000001,486.9943127431657,52.84665710147962,0.3360383389799505,6.12519180000003
